merchant_id,mcc,vertical,country,trust_score,prior_cb_rate,refund_rate,cancel_rate,website_uptime,sentiment,sales_growth_3m,payout_delay_days,reserve_percent,deposit_policy_percent,days_in_advance,booking_amount,new_merchant,shock_flag
M0063,5968,subscription_box,US,61.48493987,0.007004064,0.032027454,0.132343807,0.981118465,0.712506795,0.067202473,7,2.849749627,0,0,72.09,0,0
M0389,7922,event_ticketing,IN,71.52629438,0.077720852,0.030782678,0.053626863,0.991383547,-0.202994939,0.057394423,1,7.383313064,0,62,78,0,0
M0407,4722,online_travel_agency,BR,50.36092799,0.054415868,0.163580592,0.111875201,0.975886589,-0.457892532,0.347020346,2,7.753464512,11.98945389,41,50.18,0,0
M0636,5817,digital_services,GB,70.34600416,0.01972937,0.104645507,0.098770854,0.971007608,-0.186691088,-0.050221745,14,10.34957726,12.35927055,3,58.67,0,0
M0383,5817,digital_services,BR,66.49892012,0.014193436,0.150535857,0.135985477,0.975177395,0.403593001,-0.17299201,2,6.146896473,17.77642417,10,117.01,1,0
M0572,4511,airline,SG,68.51062303,0.023924331,0.041626006,0.111440771,0.996846367,0.429057982,-0.198776081,0,6.824460297,9.439072509,112,31.72,0,0
M0654,5817,digital_services,US,89.10330019,0.004984741,0.131163569,0.163218308,0.990389967,0.465461796,0.168153891,14,9.003682721,19.22494252,0,51.24,0,0
M0385,7011,hotel,SG,64.31014147,0.026387852,0.050918958,0.15588764,0.981100707,0.648006062,0.164069756,7,5.185008783,7.72447251,34,19.02,0,1
M0487,4511,airline,US,60.60782857,0.018306175,0.1170835,0.178267764,0.981209762,0.373132017,-0.103856724,14,7.941797715,0,109,51.06,0,0
M0023,8299,education_courses,EU,62.34769433,0.003373589,0.143807269,0.073622814,0.977952706,0.446539425,0.100276824,0,3.148778972,7.966287763,25,101.62,0,0
M0353,4511,airline,BR,81.25835378,0.011170583,0.050613854,0.093578465,0.995541266,0.560447293,-0.076170724,2,3.472964559,16.88742158,61,13.37,0,0
M0413,8299,education_courses,AU,48.60508205,0.037135823,0.146441749,0.149273514,0.96853567,-0.063450149,0.427188994,1,1.971791411,0,21,128.41,1,0
M0321,4511,airline,IN,66.53450758,0.030305305,0.049769561,0.057243246,0.99258845,0.184765044,-0.121761834,2,10.72208695,31.9242801,93,52.99,0,0
M0300,8299,education_courses,AU,70.8134956,0.033683909,0.042911348,0.095316321,0.983761951,-0.306715427,0.127787125,1,3.765150073,9.002583059,0,143.14,0,0
M0708,4722,tour_operator,AU,56.52009617,0.003387692,0.04904438,0.069593991,0.99251501,0.163937364,0.165171349,0,3.93905857,13.65961428,220,20.67,1,1
M0236,7011,hotel,IN,55.78686906,0.036768832,0.034044652,0.150604197,0.999,-0.033365174,0.23607645,2,8.72182313,0,53,96.14,0,0
M0217,4722,tour_operator,GB,77.42824737,0.010040774,0.144387481,0.18412071,0.979274762,0.150019982,0.188039806,1,5.81317375,33.90075056,47,62.91,0,0
M0169,7011,hotel,US,62.65123693,0.015410056,0.056197852,0.097062716,0.993274008,0.228825878,0.193380546,1,4.027380627,12.80356696,22,39.82,0,0
M0275,4722,tour_operator,ZA,90.25093165,0.009166042,0.098157721,0.080547114,0.988882195,0.550339105,-0.175754861,1,3.641015741,12.24682508,116,69.49,0,0
M0166,4722,online_travel_agency,US,66.69417025,0.021924741,0.068244675,0.107525925,0.996230257,0.078847186,0.312506483,30,11.71190925,8.418912055,140,23.78,0,0
M0249,5817,digital_services,IN,64.4169191,0.011326209,0.065055658,0.04481295,0.97612624,0.528034255,-0.016426639,7,1.556137412,5.801741454,0,31.15,0,1
M0252,7011,hotel,EU,88.7020839,0.066448691,0.046783498,0.196978893,0.99190478,-0.141272217,0.04598574,2,3.583641496,13.70841867,31,51.62,0,0
M0582,5964,retail_goods_prepay,BR,39.61605101,0.001897357,0.020173175,0.308058198,0.981231764,0.151636191,-0.059997006,7,8.96142964,8.381161463,4,17.23,0,0
M0559,5968,subscription_box,GB,79.76903917,0.079253614,0.109748383,0.074474637,0.968954636,0.211295306,0.303309403,7,3.869414287,0,0,42.19,0,0
M0484,4722,tour_operator,ZA,84.53926082,0.026079596,0.031333686,0.063572227,0.979134203,0.048804624,-0.088330038,2,6.529564307,1.15414184,101,36.58,0,0
M0567,4722,tour_operator,CA,81.62918344,0.00438318,0.123107986,0.211208878,0.989533895,0.30017688,0.378778093,2,5.594773368,10.53810132,76,25.32,0,0
M0575,7922,event_ticketing,AE,68.45791029,0.064227682,0.092030102,0.120361636,0.988939221,0.088741078,-0.217409725,0,11.08646621,0,35,22.26,0,0
M0074,5817,digital_services,IN,95.60819412,0.063089167,0.029601879,0.066080175,0.971787617,-0.280416766,0.408512861,1,4.816002038,0,7,143.41,0,0
M0220,7011,hotel,EU,77.38351529,0.010948668,0.006826594,0.079137325,0.986716021,0.109650797,0.081882696,1,9.686869537,14.52126789,7,84.36,0,0
M0418,4722,online_travel_agency,AE,80.51357725,0.050179115,0.205631512,0.126009149,0.995278983,-0.107803066,0.055769782,14,6.6054428,23.30349196,33,36.71,0,0
M0540,5968,subscription_box,CA,67.01600348,0.004285006,0.022785114,0.039563502,0.986056983,0.405732637,-0.024610416,7,8.151248332,19.17067487,10,25.17,0,0
M0490,4722,online_travel_agency,CA,72.72660239,0.066472333,0.060429596,0.216251921,0.984897398,0.425509166,-0.09263248,2,9.399903733,11.32984598,25,24.33,0,0
M0262,7922,event_ticketing,CA,41.44854063,0.070134397,0.105971745,0.184175528,0.981386976,0.21926909,0.084439247,0,8.433342829,0.628724143,27,77.74,0,1
M0388,5964,retail_goods_prepay,ZA,87.61438088,0.02753527,0.021463216,0.122726975,0.999,0.274447917,-0.026375236,7,7.561024402,5.720842583,24,20.31,0,0
M0197,5968,subscription_box,AU,84.97583731,0.031728556,0.105882424,0.096575624,0.987030768,-0.159227122,-0.055086976,30,8.596633801,9.905636778,0,52.73,0,0
M0660,7011,hotel,BR,66.16353725,0.070369496,0.040318608,0.185694559,0.981358602,0.156403336,0.05989501,2,5.911255381,15.6336283,37,94.13,0,0
M0249,5817,digital_services,IN,64.4169191,0.011326209,0.065055658,0.04481295,0.97612624,0.528034255,-0.016426639,7,1.556137412,5.801741454,2,83.74,0,0
M0783,4722,tour_operator,ZA,61.60418144,0.007912711,0.015521241,0.082889092,0.981653455,0.005057102,0.174335232,7,3.250424046,8.732311502,91,34.44,0,0
M0295,5964,retail_goods_prepay,GB,74.52530996,0.023593256,0.040006313,0.238750578,0.981317232,-0.122176331,-0.183282766,1,8.460510727,0.107027097,9,33.55,0,0
M0689,4511,airline,ZA,76.28051783,0.047201274,0.016223466,0.133808319,0.988684893,-0.031664591,0.22999369,30,7.231999152,6.263660587,126,29.87,0,0
M0352,4511,airline,IN,69.62108464,0.031310937,0.110651168,0.0714362,0.994527687,-0.023980251,-0.094250038,2,9.652986791,7.032861429,240,15.51,1,0
M0680,5964,retail_goods_prepay,GB,66.17294679,0.013715026,0.019122893,0.067741104,0.971650369,0.762935945,0.034703802,7,3.501685012,1.990089757,21,141.44,0,0
M0166,4722,online_travel_agency,US,66.69417025,0.021924741,0.068244675,0.107525925,0.996230257,0.078847186,0.312506483,30,11.71190925,8.418912055,116,74.88,0,0
M0254,4511,airline,IN,41.16530329,0.011636146,0.032206829,0.038261814,0.996377666,0.212522963,0.004760337,1,5.348149,2.054598925,211,107.66,1,0
M0440,5817,digital_services,BR,80.39924132,0.024164606,0.019434258,0.090533841,0.994826823,0.359956724,0.075493118,7,4.085906688,5.324213629,4,16.85,0,0
M0682,7011,hotel,US,58.94629812,0.047721036,0.101501759,0.090817739,0.990039972,-0.769618217,-0.219449259,2,4.590864733,2.052292935,28,77.35,1,0
M0176,8299,education_courses,ZA,62.28347203,0.001786004,0.171182792,0.341786736,0.999,0.086239628,0.005060186,2,4.226488786,3.60338119,37,10.1,0,0
M0253,7011,hotel,EU,90.396761,0.017373013,0.037639296,0.036185602,0.981587941,0.494468185,-0.01484918,14,7.379446664,13.79226564,29,37.95,0,0
M0186,8299,education_courses,US,80.92202345,0.054256623,0.149996617,0.197255342,0.990379623,0.763011461,0.089536054,2,10.20225932,14.58802161,40,41.5,0,0
M0355,8299,education_courses,CA,43.81178042,0.020131571,0.132018371,0.005625608,0.979608835,0.781328607,0.134668993,30,6.17887834,9.590706865,16,28.87,0,0
M0115,8299,education_courses,ZA,80.30514178,0.006992315,0.062821985,0.087392796,0.960797016,-0.271681011,0.131282999,1,6.725301654,7.53171698,8,70.86,0,0
M0708,4722,tour_operator,AU,56.52009617,0.003387692,0.04904438,0.069593991,0.99251501,0.163937364,0.165171349,0,3.93905857,13.65961428,108,47.03,1,0
M0776,5817,digital_services,AU,84.42190795,0.010274947,0.127620971,0.140947601,0.991171483,0.109783016,-0.031194242,7,6.592948886,0,0,159.19,0,0
M0642,4121,transport_shuttle,IN,60.09894579,0.024744799,0.030918617,0.059345877,0.982624888,-0.03030035,-0.033598452,0,5.805250063,1.482179585,12,33.71,0,0
M0009,4511,airline,BR,89.76579495,0.040831201,0.092152249,0.132358315,0.967426003,-0.274732909,0.208742057,2,4.374542836,0,195,84.85,0,0
M0450,5817,digital_services,US,70.44567288,0.027407318,0.115915206,0.037842158,0.990159986,0.118853873,0.203977783,14,7.695170291,18.79925756,3,63.79,0,0
M0303,8299,education_courses,BR,72.91305401,0.015794653,0.086736094,0.085163908,0.989431628,-0.290457903,0.117716955,2,4.156341484,18.64019111,41,52.41,0,0
M0643,5817,digital_services,BR,79.53827696,0.023212814,0.090139908,0.013648777,0.973611446,0.155705793,0.519148063,14,4.747131491,32.55719517,0,20.2,0,0
M0703,4722,tour_operator,SG,63.37747659,0.016020895,0.069533911,0.133688335,0.979433319,0.033302778,0.020554786,1,11.15552697,9.552374003,46,69.97,0,0
M0001,4121,transport_shuttle,SG,54.95343199,0.011206215,0.146196794,0.052362062,0.985349931,-0.141609955,-0.209150424,14,5.661283932,0,10,17.09,0,0
M0495,4722,tour_operator,AE,48.22081362,0.004299443,0.102439992,0.117320895,0.989685223,-0.562737515,0.139275361,1,7.53397862,0,141,24.08,0,0
M0413,8299,education_courses,AU,48.60508205,0.037135823,0.146441749,0.149273514,0.96853567,-0.063450149,0.427188994,1,1.971791411,0,20,39.63,1,0
M0018,5968,subscription_box,IN,71.57639059,0.038553016,0.026352282,0.227234244,0.98947725,-0.107154696,-0.305163701,7,5.766499734,23.25058866,0,63.78,0,0
M0567,4722,tour_operator,CA,81.62918344,0.00438318,0.123107986,0.211208878,0.989533895,0.30017688,0.378778093,2,5.594773368,10.53810132,152,29.54,0,0
M0379,5968,subscription_box,AE,67.33928623,0.021410325,0.020533348,0.046648588,0.993479399,0.158851267,0.093456131,1,7.099707732,0.936538399,0,77.47,0,0
M0406,4121,transport_shuttle,AU,66.31491374,0.089259588,0.078497946,0.085208517,0.959395813,-0.427176518,-0.032948173,1,0.562870838,18.87774742,14,138.16,0,0
M0713,5817,digital_services,SG,74.93239015,0.067816061,0.048643482,0.094343076,0.99221948,-0.442341865,0.159981914,0,3.950802153,7.304033101,6,38.15,1,0
M0472,7011,hotel,AE,43.70919136,0.027839532,0.122455886,0.035816431,0.98279092,-0.200160766,0.25353151,0,1.098667916,17.87981055,21,68.92,0,0
M0287,4722,tour_operator,SG,79.57557806,0.028052217,0.078951869,0.216011255,0.976293382,0.275820473,0.059246847,1,3.105293016,17.48044764,139,76.16,0,0
M0365,7922,event_ticketing,US,82.78434337,0.005450342,0.060694536,0.084471962,0.999,0.474240526,0.083083967,0,9.443741947,0,36,90.67,0,0
M0033,4511,airline,AE,67.58457041,0.043805271,0.058138395,0.412512721,0.970014562,-0.194937295,0.198805755,14,10.89169502,6.571366144,145,61.67,0,0
M0607,7011,hotel,SG,78.00177232,0.005198778,0.004739745,0.094075006,0.976098279,0.094974575,0.026463825,14,1.097046858,5.521855332,22,25.03,0,0
M0385,7011,hotel,SG,64.31014147,0.026387852,0.050918958,0.15588764,0.981100707,0.648006062,0.164069756,7,5.185008783,7.72447251,57,115.56,0,0
M0201,4722,online_travel_agency,SG,96.04635949,0.018893522,0.045125654,0.168056717,0.99464646,0.258518392,-0.051609474,7,2.386848913,33.0708653,88,66.6,0,0
M0338,4722,online_travel_agency,BR,61.73586435,0.064912105,0.196654887,0.058408726,0.999,-0.215940606,-0.301630261,1,0,0,138,57.18,0,0
M0608,7011,hotel,SG,75.31384209,0.010032052,0.098941081,0.215919916,0.99849959,-0.015183319,-0.040516351,7,6.619804729,0,44,63.77,0,0
M0550,7011,hotel,AU,96.2251755,0.022033822,0.181205766,0.141217967,0.989037987,0.070371894,0.147876532,1,3.246407794,12.64079178,44,134.78,0,0
M0482,5817,digital_services,CA,62.22977687,0.013082093,0.031244416,0.163759189,0.968682653,-0.455282745,-0.318518891,1,1.537216069,0,0,118.78,0,0
M0532,4121,transport_shuttle,EU,46.5664104,0.01485515,0.072454228,0.244113363,0.969483654,0.07755235,0.132998141,1,2.500011251,8.132270555,11,34.38,0,0
M0034,4722,online_travel_agency,SG,78.97893451,0.021501922,0.087315183,0.033636881,0.990121875,0.420917795,0.170601566,1,6.537380182,5.770301712,57,491.3,0,0
M0465,4511,airline,AE,71.93643512,0.002361926,0.113076377,0.110894452,0.978709456,-0.01729888,0.127818622,2,7.133861845,8.068488107,102,111.77,0,0
M0026,7922,event_ticketing,IN,52.13721978,0.063622268,0.065468555,0.235268429,0.97986839,0.306041322,0.137865221,0,10.94163202,26.81045324,101,61.99,1,0
M0399,4511,airline,CA,72.60747481,0.014152038,0.00875197,0.087190394,0.974836429,0.265359797,0.128519766,14,6.765172785,11.30752124,203,96.3,0,0
M0041,5817,digital_services,IN,67.12906738,0.065701728,0.072958681,0.103998242,0.97454867,0.9,-0.023479386,14,3.493660079,18.26586757,1,154.42,0,0
M0654,5817,digital_services,US,89.10330019,0.004984741,0.131163569,0.163218308,0.990389967,0.465461796,0.168153891,14,9.003682721,19.22494252,6,104.52,0,0
M0348,5817,digital_services,IN,55.06443382,0.006286075,0.104198007,0.101669157,0.998840781,0.07384403,-0.119585691,7,4.773221563,0,5,75.16,0,0
M0037,5817,digital_services,US,75.65647975,0.037421552,0.071829351,0.047509671,0.992074344,0.110244196,-0.248107828,0,4.067230602,12.21756932,0,50.15,0,0
M0654,5817,digital_services,US,89.10330019,0.004984741,0.131163569,0.163218308,0.990389967,0.465461796,0.168153891,14,9.003682721,19.22494252,0,61.59,0,0
M0721,7922,event_ticketing,ZA,55.24529435,0.011072986,0.060852179,0.110004747,0.996438493,0.278910055,0.135963072,2,7.272778013,8.029303664,48,58.02,0,0
M0781,4722,online_travel_agency,AU,73.92263284,0.017634265,0.124149067,0.17256474,0.990522109,0.276738636,0.056565614,1,7.214605792,8.800476324,115,33.48,0,0
M0766,5817,digital_services,AE,95.8550324,0.005066049,0.084347897,0.018933599,0.998445279,0.067051688,0.045929779,14,10.76946634,0,4,30.94,0,0
M0201,4722,online_travel_agency,SG,96.04635949,0.018893522,0.045125654,0.168056717,0.99464646,0.258518392,-0.051609474,7,2.386848913,33.0708653,60,75.44,0,1
M0731,4511,airline,US,68.61720205,0.028155326,0.123631453,0.289876706,0.983209863,0.516876213,0.003399925,0,8.453818701,8.91704706,226,84.54,0,0
M0224,4511,airline,IN,68.3778374,0.00865176,0.1060126,0.05480829,0.968461625,-0.175938276,0.160999718,30,3.876525494,19.56370459,64,26.29,0,0
M0343,5817,digital_services,IN,85.74947185,0.021684587,0.220978023,0.026211226,0.982708267,-0.170574934,0.206860052,1,7.696776236,11.23097481,0,224.01,0,0
M0189,8299,education_courses,BR,78.93805829,0.067855705,0.044455996,0.188209106,0.982695865,-0.388004513,-0.020341438,1,7.891990095,21.70853355,46,101.42,0,0
M0310,4511,airline,US,59.68169018,0.041126409,0.033344187,0.146437693,0.978209167,0.605612373,-0.026679304,14,6.913445007,2.789740955,75,104.89,0,0
M0615,7011,hotel,EU,51.00540683,0.07344933,0.187240591,0.249455096,0.970208505,0.218165703,-0.002242649,7,9.328617115,22.66714282,22,41.07,0,0
M0349,4722,online_travel_agency,EU,63.50929999,0.006837328,0.068425542,0.046127974,0.982305912,0.201097138,0.058649773,7,6.212445824,0.996315292,76,10.66,0,0
M0049,8299,education_courses,EU,76.96152975,0.056410197,0.072210002,0.114181564,0.986995605,0.442458822,-0.011124367,7,4.939884369,14.45949215,36,35.73,0,1
M0492,5817,digital_services,GB,49.17046461,0.043413947,0.068308739,0.465266497,0.978859056,0.444699125,0.143272597,2,5.656676608,17.24155535,0,33.66,0,0
M0048,4511,airline,SG,50.6472696,0.012381347,0.013379134,0.087589124,0.993706371,-0.253428218,0.155298282,2,7.483513024,2.476005494,236,86.63,0,0
M0313,5964,retail_goods_prepay,ZA,78.71792692,0.028965759,0.061191259,0.056175985,0.982348277,0.433450306,0.14081318,2,4.636961629,8.412269032,9,75.64,0,0
M0070,7922,event_ticketing,EU,62.1067382,0.008622697,0.11266824,0.368169032,0.989713501,-0.009028754,0.311772629,1,6.450205452,0.744078377,66,38.47,0,0
M0216,8299,education_courses,US,68.2364043,0.010215661,0.02472509,0.117003299,0.984183817,0.075528128,0.320311944,1,6.249368047,23.68352052,21,171.16,0,0
M0737,5964,retail_goods_prepay,AU,76.99703845,0.042724409,0.14054172,0.148549455,0.985724372,-0.207067607,-0.062656459,14,6.836571513,5.484627327,14,29.74,0,0
M0038,5817,digital_services,GB,88.77928895,0.000592572,0.112157705,0.217076796,0.972607244,0.266953512,0.137424666,2,11.29812606,21.6112175,1,63.39,0,0
M0179,4121,transport_shuttle,GB,75.05057782,0.017967882,0.020702763,0.047520751,0.979683741,0.338730303,0.121730424,2,7.96400867,10.35481913,4,136.33,0,0
M0223,5968,subscription_box,AU,98,0.040235896,0.043675608,0.028199026,0.997867119,0.170100978,-0.045554037,7,9.450942686,3.032177754,0,87.1,0,1
M0685,5964,retail_goods_prepay,US,80.44488146,0.086185519,0.069431347,0.233251788,0.993490058,-0.137857643,0.069709168,2,2.871496631,23.00619729,15,132.19,0,0
M0399,4511,airline,CA,72.60747481,0.014152038,0.00875197,0.087190394,0.974836429,0.265359797,0.128519766,14,6.765172785,11.30752124,175,415.95,0,0
M0174,7011,hotel,AE,61.39793285,0.004724167,0.06762399,0.103410857,0.981732811,-0.390141488,-0.078428867,14,5.403049665,11.06272857,35,40.36,0,0
M0781,4722,online_travel_agency,AU,73.92263284,0.017634265,0.124149067,0.17256474,0.990522109,0.276738636,0.056565614,1,7.214605792,8.800476324,86,48.17,0,0
M0569,8299,education_courses,ZA,79.69150479,0.001840997,0.042464742,0.08898502,0.992121249,-0.236286213,0.000407126,2,7.994626981,9.952608817,40,69.86,0,0
M0569,8299,education_courses,ZA,79.69150479,0.001840997,0.042464742,0.08898502,0.992121249,-0.236286213,0.000407126,2,7.994626981,9.952608817,50,49.14,0,0
M0165,4722,online_travel_agency,IN,79.23635498,0.046780918,0.108502153,0.188298878,0.977251466,0.141744523,0.099115859,30,0,24.16947609,78,50.28,0,0
M0799,4511,airline,SG,98,0.0313452,0.033286245,0.027825325,0.966316717,0.052781061,0.375988776,30,9.294489714,12.94227679,187,36.38,0,0
M0550,7011,hotel,AU,96.2251755,0.022033822,0.181205766,0.141217967,0.989037987,0.070371894,0.147876532,1,3.246407794,12.64079178,52,32.77,0,0
M0324,4121,transport_shuttle,AU,72.84140234,0.055855011,0.064123282,0.119960186,0.961256631,-0.03477624,0.052264358,7,5.78308275,5.877565675,12,18.47,0,0
M0313,5964,retail_goods_prepay,ZA,78.71792692,0.028965759,0.061191259,0.056175985,0.982348277,0.433450306,0.14081318,2,4.636961629,8.412269032,17,28.86,0,0
M0281,8299,education_courses,BR,62.82532607,0.076708699,0.052171979,0.127817383,0.990674214,0.437812796,0.168056306,0,3.978304947,0,44,127.37,0,0
M0347,4511,airline,CA,57.94022697,0.102128997,0.038374436,0.057930772,0.993734279,-0.238285511,0.148343964,7,3.58501367,11.04505368,45,90.84,0,0
M0342,5968,subscription_box,GB,64.73175007,0.019588002,0.095362824,0.149059448,0.970957416,-0.040155995,-0.053360706,7,2.287288036,4.548287167,10,48.88,0,0
M0177,4511,airline,EU,70.48111582,0.01474286,0.063783395,0.016863915,0.999,0.151374389,-0.088543283,30,3.330994742,0,239,10.35,0,1
M0562,4511,airline,ZA,79.46891787,0.030666638,0.035993091,0.112428443,0.99497973,-0.117160723,0.157772271,7,3.405141806,0,73,45.67,0,0
M0751,8299,education_courses,CA,77.6802068,0.012266628,0.018585421,0.109281715,0.989656635,-0.592960193,-0.032500154,0,1.407308723,17.06356064,32,26.96,0,0
M0118,4722,online_travel_agency,EU,62.56394968,0.003343229,0.092016669,0.118233197,0.984105094,0.346758865,0.148574395,0,1.828574211,11.35897501,67,35.51,0,0
M0228,4722,tour_operator,IN,78.01404962,0.013478748,0.015661484,0.238150375,0.972794441,0.396607433,0.113213901,2,7.973616365,0,84,19.83,0,0
M0247,5964,retail_goods_prepay,IN,73.63908523,0.008340961,0.009975859,0.128102079,0.986028223,0.179925405,-0.207080554,2,4.828005211,0,17,72.41,0,1
M0340,4722,tour_operator,BR,70.54459351,0.026976612,0.044664707,0.038363849,0.989580205,0.497369934,-0.049479053,0,11.30991294,8.145106024,59,45.46,0,0
M0014,4722,tour_operator,BR,51.7827043,0.014252333,0.033047403,0.014449237,0.975994834,-0.477114719,0.154368098,2,7.657364945,12.60032669,48,44.07,0,1
M0211,4121,transport_shuttle,EU,86.60661814,0.004551981,0.098707731,0.01941758,0.991665738,0.334728375,-0.142681893,2,2.358596319,10.98786468,5,88.59,0,0
M0213,4511,airline,GB,69.47171182,0.002085058,0.04764101,0.08377786,0.969257093,-0.392282592,0.2092274,2,5.145976544,0,101,93.91,0,0
